graphid,repeatid,vertices, edges, ticks, min-degree, d-bound, nodes-deleted
172,0,100,2,6,1,100,0
172,1,100,2,1,1,100,0
172,2,100,2,2,1,100,0
172,3,100,2,5,1,100,0
172,4,100,2,4,1,100,0
173,0,100,2,5,1,100,0
173,1,100,2,1,1,100,0
173,2,100,2,2,1,100,0
173,3,100,2,5,1,100,0
173,4,100,2,1,1,100,0
174,0,100,2,6,1,100,0
174,1,100,2,1,1,100,0
174,2,100,2,1,1,100,0
174,3,100,2,1,1,100,0
174,4,100,2,4,1,100,0
175,0,100,2,6,1,100,0
175,1,100,2,1,1,100,0
175,2,100,2,4,1,100,0
175,3,100,2,1,1,100,0
175,4,100,2,2,1,100,0
176,0,100,2,8,1,100,0
176,1,100,2,1,1,100,0
176,2,100,2,3,1,100,0
176,3,100,2,1,1,100,0
176,4,100,2,2,1,100,0
177,0,100,2,7,1,100,0
177,1,100,2,2,1,100,0
177,2,100,2,1,1,100,0
177,3,100,2,1,1,100,0
177,4,100,2,2,1,100,0
178,0,100,2,7,1,100,0
178,1,100,2,1,1,100,0
178,2,100,2,1,1,100,0
178,3,100,2,2,1,100,0
178,4,100,2,1,1,100,0
179,0,100,2,7,1,100,0
179,1,100,2,1,1,100,0
179,2,100,2,2,1,100,0
179,3,100,2,1,1,100,0
179,4,100,2,3,1,100,0
180,0,100,2,8,1,100,0
180,1,100,2,1,1,100,0
180,2,100,2,1,1,100,0
180,3,100,2,3,1,100,0
180,4,100,2,1,1,100,0
181,0,100,2,7,1,100,0
181,1,100,2,2,1,100,0
181,2,100,2,2,1,100,0
181,3,100,2,1,1,100,0
181,4,100,2,2,1,100,0
182,0,100,2,7,1,100,0
182,1,100,2,1,1,100,0
182,2,100,2,1,1,100,0
182,3,100,2,2,1,100,0
182,4,100,2,1,1,100,0
183,0,100,2,6,1,100,0
183,1,100,2,1,1,100,0
183,2,100,2,1,1,100,0
183,3,100,2,1,1,100,0
183,4,100,2,1,1,100,0
184,0,100,2,7,1,100,0
184,1,100,2,1,1,100,0
184,2,100,2,4,1,100,0
184,3,100,2,1,1,100,0
184,4,100,2,1,1,100,0
185,0,100,2,6,1,100,0
185,1,100,2,1,1,100,0
185,2,100,2,2,1,100,0
185,3,100,2,2,1,100,0
185,4,100,2,1,1,100,0
186,0,100,2,7,1,100,0
186,1,100,2,2,1,100,0
186,2,100,2,2,1,100,0
186,3,100,2,1,1,100,0
186,4,100,2,1,1,100,0
187,0,100,2,6,1,100,0
187,1,100,2,1,1,100,0
187,2,100,2,1,1,100,0
187,3,100,2,3,1,100,0
187,4,100,2,1,1,100,0
188,0,100,2,7,1,100,0
188,1,100,2,1,1,100,0
188,2,100,2,1,1,100,0
188,3,100,2,1,1,100,0
188,4,100,2,3,1,100,0
189,0,100,2,7,1,100,0
189,1,100,2,1,1,100,0
189,2,100,2,1,1,100,0
189,3,100,2,2,1,100,0
189,4,100,2,2,1,100,0
190,0,100,2,11,1,100,0
190,1,100,2,3,1,100,0
190,2,100,2,1,1,100,0
190,3,100,2,1,1,100,0
190,4,100,2,1,1,100,0
191,0,100,2,7,1,100,0
191,1,100,2,2,1,100,0
191,2,100,2,1,1,100,0
191,3,100,2,1,1,100,0
191,4,100,2,1,1,100,0
192,0,100,2,7,1,100,0
192,1,100,2,1,1,100,0
192,2,100,2,1,1,100,0
192,3,100,2,2,1,100,0
192,4,100,2,1,1,100,0
193,0,100,2,9,1,100,0
193,1,100,2,1,1,100,0
193,2,100,2,3,1,100,0
193,3,100,2,1,1,100,0
193,4,100,2,2,1,100,0
194,0,100,2,6,1,100,0
194,1,100,2,1,1,100,0
194,2,100,2,3,1,100,0
194,3,100,2,1,1,100,0
194,4,100,2,1,1,100,0
195,0,100,2,8,1,100,0
195,1,100,2,4,1,100,0
195,2,100,2,1,1,100,0
195,3,100,2,2,1,100,0
195,4,100,2,2,1,100,0
196,0,100,2,8,1,100,0
196,1,100,2,2,1,100,0
196,2,100,2,1,1,100,0
196,3,100,2,1,1,100,0
196,4,100,2,1,1,100,0
197,0,100,2,7,1,100,0
197,1,100,2,1,1,100,0
197,2,100,2,1,1,100,0
197,3,100,2,1,1,100,0
197,4,100,2,2,1,100,0
198,0,100,2,8,1,100,0
198,1,100,2,3,1,100,0
198,2,100,2,1,1,100,0
198,3,100,2,1,1,100,0
198,4,100,2,1,1,100,0
199,0,100,2,8,1,100,0
199,1,100,2,1,1,100,0
199,2,100,2,3,1,100,0
199,3,100,2,1,1,100,0
199,4,100,2,1,1,100,0
200,0,100,3,6,1,100,0
200,1,100,3,3,1,100,0
200,2,100,3,1,1,100,0
200,3,100,3,1,1,100,0
200,4,100,3,1,1,100,0
201,0,100,3,5,1,100,0
201,1,100,3,1,1,100,0
201,2,100,3,1,1,100,0
201,3,100,3,1,1,100,0
201,4,100,3,1,1,100,0
202,0,100,3,6,1,100,0
202,1,100,3,3,1,100,0
202,2,100,3,1,1,100,0
202,3,100,3,3,1,100,0
202,4,100,3,2,1,100,0
203,0,100,3,6,2,100,0
203,1,100,3,1,2,100,0
203,2,100,3,1,2,100,0
203,3,100,3,1,2,100,0
203,4,100,3,1,2,100,0
204,0,100,3,7,1,100,0
204,1,100,3,1,1,100,0
204,2,100,3,1,1,100,0
204,3,100,3,1,1,100,0
204,4,100,3,1,1,100,0
205,0,100,3,7,1,100,0
205,1,100,3,1,1,100,0
205,2,100,3,1,1,100,0
205,3,100,3,1,1,100,0
205,4,100,3,2,1,100,0
206,0,100,3,5,1,100,0
206,1,100,3,1,1,100,0
206,2,100,3,2,1,100,0
206,3,100,3,2,1,100,0
206,4,100,3,3,1,100,0
207,0,100,3,6,1,100,0
207,1,100,3,1,1,100,0
207,2,100,3,1,1,100,0
207,3,100,3,1,1,100,0
207,4,100,3,1,1,100,0
208,0,100,3,6,1,100,0
208,1,100,3,1,1,100,0
208,2,100,3,3,1,100,0
208,3,100,3,1,1,100,0
208,4,100,3,1,1,100,0
209,0,100,3,6,2,100,0
209,1,100,3,1,2,100,0
209,2,100,3,3,2,100,0
209,3,100,3,1,2,100,0
209,4,100,3,1,2,100,0
210,0,100,3,6,1,100,0
210,1,100,3,1,1,100,0
210,2,100,3,1,1,100,0
210,3,100,3,3,1,100,0
210,4,100,3,1,1,100,0
211,0,100,3,6,2,100,0
211,1,100,3,1,2,100,0
211,2,100,3,1,2,100,0
211,3,100,3,1,2,100,0
211,4,100,3,3,2,100,0
212,0,100,3,4,1,100,0
212,1,100,3,1,1,100,0
212,2,100,3,3,1,100,0
212,3,100,3,1,1,100,0
212,4,100,3,1,1,100,0
213,0,100,3,6,2,100,0
213,1,100,3,1,2,100,0
213,2,100,3,1,2,100,0
213,3,100,3,1,2,100,0
213,4,100,3,1,2,100,0
214,0,100,3,6,1,100,0
214,1,100,3,1,1,100,0
214,2,100,3,1,1,100,0
214,3,100,3,1,1,100,0
214,4,100,3,1,1,100,0
215,0,100,3,5,1,100,0
215,1,100,3,1,1,100,0
215,2,100,3,1,1,100,0
215,3,100,3,2,1,100,0
215,4,100,3,2,1,100,0
216,0,100,3,6,2,100,0
216,1,100,3,1,2,100,0
216,2,100,3,1,2,100,0
216,3,100,3,2,2,100,0
216,4,100,3,1,2,100,0
217,0,100,3,6,1,100,0
217,1,100,3,1,1,100,0
217,2,100,3,1,1,100,0
217,3,100,3,1,1,100,0
217,4,100,3,2,1,100,0
218,0,100,3,6,2,100,0
218,1,100,3,1,2,100,0
218,2,100,3,1,2,100,0
218,3,100,3,1,2,100,0
218,4,100,3,1,2,100,0
219,0,100,3,7,1,100,0
219,1,100,3,1,1,100,0
219,2,100,3,1,1,100,0
219,3,100,3,1,1,100,0
219,4,100,3,1,1,100,0
220,0,100,3,6,2,100,0
220,1,100,3,2,2,100,0
220,2,100,3,1,2,100,0
220,3,100,3,2,2,100,0
220,4,100,3,1,2,100,0
221,0,100,3,7,1,100,0
221,1,100,3,1,1,100,0
221,2,100,3,2,1,100,0
221,3,100,3,1,1,100,0
221,4,100,3,1,1,100,0
222,0,100,3,5,1,100,0
222,1,100,3,2,1,100,0
222,2,100,3,1,1,100,0
222,3,100,3,1,1,100,0
222,4,100,3,1,1,100,0
223,0,100,3,6,1,100,0
223,1,100,3,1,1,100,0
223,2,100,3,1,1,100,0
223,3,100,3,1,1,100,0
223,4,100,3,1,1,100,0
224,0,100,3,6,1,100,0
224,1,100,3,1,1,100,0
224,2,100,3,2,1,100,0
224,3,100,3,1,1,100,0
224,4,100,3,1,1,100,0
225,0,100,3,5,1,100,0
225,1,100,3,1,1,100,0
225,2,100,3,1,1,100,0
225,3,100,3,1,1,100,0
225,4,100,3,1,1,100,0
226,0,100,3,6,1,100,0
226,1,100,3,1,1,100,0
226,2,100,3,1,1,100,0
226,3,100,3,1,1,100,0
226,4,100,3,1,1,100,0
227,0,100,3,6,1,100,0
227,1,100,3,1,1,100,0
227,2,100,3,1,1,100,0
227,3,100,3,1,1,100,0
227,4,100,3,1,1,100,0
228,0,100,3,6,1,100,0
228,1,100,3,1,1,100,0
228,2,100,3,1,1,100,0
228,3,100,3,1,1,100,0
228,4,100,3,3,1,100,0
229,0,100,3,5,2,100,0
229,1,100,3,1,2,100,0
229,2,100,3,1,2,100,0
229,3,100,3,2,2,100,0
229,4,100,3,1,2,100,0
230,0,100,3,5,2,100,0
230,1,100,3,1,2,100,0
230,2,100,3,2,2,100,0
230,3,100,3,1,2,100,0
230,4,100,3,1,2,100,0
231,0,100,3,5,1,100,0
231,1,100,3,1,1,100,0
231,2,100,3,2,1,100,0
231,3,100,3,2,1,100,0
231,4,100,3,1,1,100,0
232,0,100,3,6,2,100,0
232,1,100,3,1,2,100,0
232,2,100,3,1,2,100,0
232,3,100,3,3,2,100,0
232,4,100,3,1,2,100,0
233,0,100,3,6,2,100,0
233,1,100,3,1,2,100,0
233,2,100,3,1,2,100,0
233,3,100,3,1,2,100,0
233,4,100,3,1,2,100,0
234,0,100,3,6,2,100,0
234,1,100,3,1,2,100,0
234,2,100,3,1,2,100,0
234,3,100,3,1,2,100,0
234,4,100,3,1,2,100,0
235,0,100,3,7,1,100,0
235,1,100,3,1,1,100,0
235,2,100,3,1,1,100,0
235,3,100,3,1,1,100,0
235,4,100,3,1,1,100,0
236,0,100,3,5,1,100,0
236,1,100,3,1,1,100,0
236,2,100,3,1,1,100,0
236,3,100,3,1,1,100,0
236,4,100,3,1,1,100,0
237,0,100,3,6,1,100,0
237,1,100,3,1,1,100,0
237,2,100,3,1,1,100,0
237,3,100,3,1,1,100,0
237,4,100,3,2,1,100,0
238,0,100,3,6,1,100,0
238,1,100,3,1,1,100,0
238,2,100,3,3,1,100,0
238,3,100,3,1,1,100,0
238,4,100,3,1,1,100,0
239,0,100,3,6,2,100,0
239,1,100,3,3,2,100,0
239,2,100,3,1,2,100,0
239,3,100,3,2,2,100,0
239,4,100,3,1,2,100,0
240,0,100,3,6,1,100,0
240,1,100,3,2,1,100,0
240,2,100,3,1,1,100,0
240,3,100,3,1,1,100,0
240,4,100,3,3,1,100,0
241,0,100,3,6,1,100,0
241,1,100,3,1,1,100,0
241,2,100,3,2,1,100,0
241,3,100,3,1,1,100,0
241,4,100,3,1,1,100,0
242,0,100,3,6,1,100,0
242,1,100,3,1,1,100,0
242,2,100,3,1,1,100,0
242,3,100,3,1,1,100,0
242,4,100,3,1,1,100,0
243,0,100,3,7,1,100,0
243,1,100,3,1,1,100,0
243,2,100,3,1,1,100,0
243,3,100,3,1,1,100,0
243,4,100,3,1,1,100,0
244,0,100,3,5,1,100,0
244,1,100,3,1,1,100,0
244,2,100,3,1,1,100,0
244,3,100,3,1,1,100,0
244,4,100,3,1,1,100,0
245,0,100,3,6,1,100,0
245,1,100,3,1,1,100,0
245,2,100,3,1,1,100,0
245,3,100,3,2,1,100,0
245,4,100,3,1,1,100,0
246,0,100,3,6,2,100,0
246,1,100,3,1,2,100,0
246,2,100,3,1,2,100,0
246,3,100,3,1,2,100,0
246,4,100,3,1,2,100,0
247,0,100,3,5,1,100,0
247,1,100,3,2,1,100,0
247,2,100,3,1,1,100,0
247,3,100,3,1,1,100,0
247,4,100,3,1,1,100,0
248,0,100,3,4,2,100,0
248,1,100,3,1,2,100,0
248,2,100,3,1,2,100,0
248,3,100,3,1,2,100,0
248,4,100,3,2,2,100,0
249,0,100,3,6,2,100,0
249,1,100,3,1,2,100,0
249,2,100,3,1,2,100,0
249,3,100,3,1,2,100,0
249,4,100,3,1,2,100,0
250,0,100,3,8,1,100,0
250,1,100,3,1,1,100,0
250,2,100,3,1,1,100,0
250,3,100,3,1,1,100,0
250,4,100,3,1,1,100,0
251,0,100,3,5,1,100,0
251,1,100,3,1,1,100,0
251,2,100,3,1,1,100,0
251,3,100,3,1,1,100,0
251,4,100,3,2,1,100,0
252,0,100,3,7,2,100,0
252,1,100,3,3,2,100,0
252,2,100,3,1,2,100,0
252,3,100,3,2,2,100,0
252,4,100,3,2,2,100,0
253,0,100,3,6,1,100,0
253,1,100,3,1,1,100,0
253,2,100,3,2,1,100,0
253,3,100,3,1,1,100,0
253,4,100,3,1,1,100,0
254,0,100,3,7,1,100,0
254,1,100,3,1,1,100,0
254,2,100,3,1,1,100,0
254,3,100,3,1,1,100,0
254,4,100,3,1,1,100,0
255,0,100,3,5,2,100,0
255,1,100,3,1,2,100,0
255,2,100,3,1,2,100,0
255,3,100,3,1,2,100,0
255,4,100,3,1,2,100,0
256,0,100,3,5,1,100,0
256,1,100,3,1,1,100,0
256,2,100,3,1,1,100,0
256,3,100,3,1,1,100,0
256,4,100,3,1,1,100,0
257,0,100,3,4,1,100,0
257,1,100,3,1,1,100,0
257,2,100,3,1,1,100,0
257,3,100,3,1,1,100,0
257,4,100,3,2,1,100,0
258,0,100,3,5,1,100,0
258,1,100,3,1,1,100,0
258,2,100,3,1,1,100,0
258,3,100,3,1,1,100,0
258,4,100,3,1,1,100,0
259,0,100,3,6,1,100,0
259,1,100,3,2,1,100,0
259,2,100,3,1,1,100,0
259,3,100,3,1,1,100,0
259,4,100,3,1,1,100,0
260,0,100,3,6,1,100,0
260,1,100,3,2,1,100,0
260,2,100,3,1,1,100,0
260,3,100,3,1,1,100,0
260,4,100,3,1,1,100,0
261,0,100,3,5,2,100,0
261,1,100,3,1,2,100,0
261,2,100,3,1,2,100,0
261,3,100,3,1,2,100,0
261,4,100,3,1,2,100,0
262,0,100,3,7,1,100,0
262,1,100,3,4,1,100,0
262,2,100,3,1,1,100,0
262,3,100,3,1,1,100,0
262,4,100,3,1,1,100,0
263,0,100,3,5,1,100,0
263,1,100,3,2,1,100,0
263,2,100,3,1,1,100,0
263,3,100,3,1,1,100,0
263,4,100,3,1,1,100,0
264,0,100,3,7,1,100,0
264,1,100,3,3,1,100,0
264,2,100,3,2,1,100,0
264,3,100,3,1,1,100,0
264,4,100,3,1,1,100,0
265,0,100,3,7,1,100,0
265,1,100,3,1,1,100,0
265,2,100,3,3,1,100,0
265,3,100,3,2,1,100,0
265,4,100,3,1,1,100,0
266,0,100,3,5,1,100,0
266,1,100,3,1,1,100,0
266,2,100,3,1,1,100,0
266,3,100,3,1,1,100,0
266,4,100,3,1,1,100,0
267,0,100,3,5,1,100,0
267,1,100,3,1,1,100,0
267,2,100,3,1,1,100,0
267,3,100,3,1,1,100,0
267,4,100,3,3,1,100,0
268,0,100,3,6,2,100,0
268,1,100,3,2,2,100,0
268,2,100,3,1,2,100,0
268,3,100,3,2,2,100,0
268,4,100,3,1,2,100,0
269,0,100,3,5,1,100,0
269,1,100,3,1,1,100,0
269,2,100,3,1,1,100,0
269,3,100,3,2,1,100,0
269,4,100,3,1,1,100,0
270,0,100,3,6,1,100,0
270,1,100,3,1,1,100,0
270,2,100,3,1,1,100,0
270,3,100,3,1,1,100,0
270,4,100,3,1,1,100,0
271,0,100,3,5,1,100,0
271,1,100,3,1,1,100,0
271,2,100,3,1,1,100,0
271,3,100,3,1,1,100,0
271,4,100,3,1,1,100,0
272,0,100,3,6,1,100,0
272,1,100,3,1,1,100,0
272,2,100,3,1,1,100,0
272,3,100,3,1,1,100,0
272,4,100,3,1,1,100,0
273,0,100,3,6,1,100,0
273,1,100,3,1,1,100,0
273,2,100,3,1,1,100,0
273,3,100,3,1,1,100,0
273,4,100,3,1,1,100,0
274,0,100,3,6,2,100,0
274,1,100,3,1,2,100,0
274,2,100,3,1,2,100,0
274,3,100,3,2,2,100,0
274,4,100,3,2,2,100,0
275,0,100,3,6,1,100,0
275,1,100,3,1,1,100,0
275,2,100,3,1,1,100,0
275,3,100,3,1,1,100,0
275,4,100,3,1,1,100,0
276,0,100,3,5,1,100,0
276,1,100,3,3,1,100,0
276,2,100,3,1,1,100,0
276,3,100,3,1,1,100,0
276,4,100,3,1,1,100,0
277,0,100,3,5,2,100,0
277,1,100,3,2,2,100,0
277,2,100,3,2,2,100,0
277,3,100,3,1,2,100,0
277,4,100,3,1,2,100,0
278,0,100,3,6,1,100,0
278,1,100,3,2,1,100,0
278,2,100,3,1,1,100,0
278,3,100,3,1,1,100,0
278,4,100,3,1,1,100,0
279,0,100,3,6,1,100,0
279,1,100,3,1,1,100,0
279,2,100,3,1,1,100,0
279,3,100,3,1,1,100,0
279,4,100,3,1,1,100,0
280,0,100,3,5,1,100,0
280,1,100,3,1,1,100,0
280,2,100,3,1,1,100,0
280,3,100,3,1,1,100,0
280,4,100,3,1,1,100,0
281,0,100,3,5,2,100,0
281,1,100,3,1,2,100,0
281,2,100,3,5,2,100,0
281,3,100,3,1,2,100,0
281,4,100,3,1,2,100,0
282,0,100,3,5,1,100,0
282,1,100,3,1,1,100,0
282,2,100,3,1,1,100,0
282,3,100,3,1,1,100,0
282,4,100,3,2,1,100,0
283,0,100,3,6,1,100,0
283,1,100,3,1,1,100,0
283,2,100,3,1,1,100,0
283,3,100,3,1,1,100,0
283,4,100,3,1,1,100,0
284,0,100,3,6,1,100,0
284,1,100,3,2,1,100,0
284,2,100,3,1,1,100,0
284,3,100,3,1,1,100,0
284,4,100,3,1,1,100,0
285,0,100,3,6,1,100,0
285,1,100,3,1,1,100,0
285,2,100,3,1,1,100,0
285,3,100,3,1,1,100,0
285,4,100,3,1,1,100,0
286,0,100,3,5,2,100,0
286,1,100,3,1,2,100,0
286,2,100,3,2,2,100,0
286,3,100,3,1,2,100,0
286,4,100,3,1,2,100,0
287,0,100,3,6,1,100,0
287,1,100,3,1,1,100,0
287,2,100,3,1,1,100,0
287,3,100,3,2,1,100,0
287,4,100,3,2,1,100,0
288,0,100,3,6,2,100,0
288,1,100,3,1,2,100,0
288,2,100,3,2,2,100,0
288,3,100,3,1,2,100,0
288,4,100,3,1,2,100,0
289,0,100,3,6,2,100,0
289,1,100,3,1,2,100,0
289,2,100,3,1,2,100,0
289,3,100,3,2,2,100,0
289,4,100,3,2,2,100,0
290,0,100,3,5,1,100,0
290,1,100,3,1,1,100,0
290,2,100,3,1,1,100,0
290,3,100,3,1,1,100,0
290,4,100,3,1,1,100,0
291,0,100,3,5,1,100,0
291,1,100,3,1,1,100,0
291,2,100,3,1,1,100,0
291,3,100,3,1,1,100,0
291,4,100,3,1,1,100,0
292,0,100,3,6,2,100,0
292,1,100,3,1,2,100,0
292,2,100,3,2,2,100,0
292,3,100,3,1,2,100,0
292,4,100,3,1,2,100,0
293,0,100,3,4,1,100,0
293,1,100,3,1,1,100,0
293,2,100,3,1,1,100,0
293,3,100,3,3,1,100,0
293,4,100,3,1,1,100,0
294,0,100,3,5,1,100,0
294,1,100,3,1,1,100,0
294,2,100,3,2,1,100,0
294,3,100,3,1,1,100,0
294,4,100,3,1,1,100,0
295,0,100,3,5,1,100,0
295,1,100,3,2,1,100,0
295,2,100,3,1,1,100,0
295,3,100,3,1,1,100,0
295,4,100,3,2,1,100,0
296,0,100,3,5,1,100,0
296,1,100,3,1,1,100,0
296,2,100,3,1,1,100,0
296,3,100,3,3,1,100,0
296,4,100,3,2,1,100,0
297,0,100,3,5,1,100,0
297,1,100,3,1,1,100,0
297,2,100,3,1,1,100,0
297,3,100,3,1,1,100,0
297,4,100,3,1,1,100,0
298,0,100,3,7,1,100,0
298,1,100,3,1,1,100,0
298,2,100,3,1,1,100,0
298,3,100,3,2,1,100,0
298,4,100,3,1,1,100,0
299,0,100,3,5,1,100,0
299,1,100,3,1,1,100,0
299,2,100,3,1,1,100,0
299,3,100,3,1,1,100,0
299,4,100,3,1,1,100,0
300,0,100,3,7,1,100,0
300,1,100,3,1,1,100,0
300,2,100,3,1,1,100,0
300,3,100,3,1,1,100,0
300,4,100,3,2,1,100,0
301,0,100,3,6,1,100,0
301,1,100,3,2,1,100,0
301,2,100,3,1,1,100,0
301,3,100,3,1,1,100,0
301,4,100,3,1,1,100,0
302,0,100,3,5,1,100,0
302,1,100,3,1,1,100,0
302,2,100,3,1,1,100,0
302,3,100,3,1,1,100,0
302,4,100,3,1,1,100,0
303,0,100,3,6,1,100,0
303,1,100,3,1,1,100,0
303,2,100,3,2,1,100,0
303,3,100,3,1,1,100,0
303,4,100,3,1,1,100,0
304,0,100,3,5,2,100,0
304,1,100,3,1,2,100,0
304,2,100,3,1,2,100,0
304,3,100,3,1,2,100,0
304,4,100,3,1,2,100,0
305,0,100,3,6,1,100,0
305,1,100,3,1,1,100,0
305,2,100,3,1,1,100,0
305,3,100,3,2,1,100,0
305,4,100,3,1,1,100,0
306,0,100,3,6,2,100,0
306,1,100,3,1,2,100,0
306,2,100,3,1,2,100,0
306,3,100,3,1,2,100,0
306,4,100,3,1,2,100,0
307,0,100,3,6,1,100,0
307,1,100,3,3,1,100,0
307,2,100,3,1,1,100,0
307,3,100,3,1,1,100,0
307,4,100,3,2,1,100,0
308,0,100,3,5,2,100,0
308,1,100,3,1,2,100,0
308,2,100,3,1,2,100,0
308,3,100,3,1,2,100,0
308,4,100,3,3,2,100,0
309,0,100,3,7,1,100,0
309,1,100,3,1,1,100,0
309,2,100,3,2,1,100,0
309,3,100,3,1,1,100,0
309,4,100,3,1,1,100,0
310,0,100,3,5,1,100,0
310,1,100,3,1,1,100,0
310,2,100,3,1,1,100,0
310,3,100,3,1,1,100,0
310,4,100,3,1,1,100,0
311,0,100,3,6,1,100,0
311,1,100,3,1,1,100,0
311,2,100,3,1,1,100,0
311,3,100,3,1,1,100,0
311,4,100,3,1,1,100,0
312,0,100,3,5,2,100,0
312,1,100,3,1,2,100,0
312,2,100,3,1,2,100,0
312,3,100,3,1,2,100,0
312,4,100,3,2,2,100,0
313,0,100,3,6,1,100,0
313,1,100,3,1,1,100,0
313,2,100,3,1,1,100,0
313,3,100,3,1,1,100,0
313,4,100,3,1,1,100,0
314,0,100,3,7,2,100,0
314,1,100,3,1,2,100,0
314,2,100,3,1,2,100,0
314,3,100,3,3,2,100,0
314,4,100,3,2,2,100,0
315,0,100,3,6,2,100,0
315,1,100,3,1,2,100,0
315,2,100,3,1,2,100,0
315,3,100,3,1,2,100,0
315,4,100,3,1,2,100,0
316,0,100,3,7,1,100,0
316,1,100,3,1,1,100,0
316,2,100,3,1,1,100,0
316,3,100,3,1,1,100,0
316,4,100,3,1,1,100,0
317,0,100,3,6,1,100,0
317,1,100,3,1,1,100,0
317,2,100,3,1,1,100,0
317,3,100,3,1,1,100,0
317,4,100,3,1,1,100,0
318,0,100,3,6,1,100,0
318,1,100,3,1,1,100,0
318,2,100,3,2,1,100,0
318,3,100,3,1,1,100,0
318,4,100,3,1,1,100,0
319,0,100,3,6,2,100,0
319,1,100,3,1,2,100,0
319,2,100,3,4,2,100,0
319,3,100,3,1,2,100,0
319,4,100,3,1,2,100,0
320,0,100,3,6,1,100,0
320,1,100,3,1,1,100,0
320,2,100,3,1,1,100,0
320,3,100,3,1,1,100,0
320,4,100,3,4,1,100,0
321,0,100,3,6,1,100,0
321,1,100,3,1,1,100,0
321,2,100,3,1,1,100,0
321,3,100,3,1,1,100,0
321,4,100,3,1,1,100,0
322,0,100,3,6,2,100,0
322,1,100,3,1,2,100,0
322,2,100,3,2,2,100,0
322,3,100,3,1,2,100,0
322,4,100,3,3,2,100,0
323,0,100,3,5,1,100,0
323,1,100,3,1,1,100,0
323,2,100,3,1,1,100,0
323,3,100,3,1,1,100,0
323,4,100,3,1,1,100,0
324,0,100,3,6,1,100,0
324,1,100,3,1,1,100,0
324,2,100,3,1,1,100,0
324,3,100,3,1,1,100,0
324,4,100,3,1,1,100,0
325,0,100,3,6,1,100,0
325,1,100,3,1,1,100,0
325,2,100,3,1,1,100,0
325,3,100,3,1,1,100,0
325,4,100,3,1,1,100,0
326,0,100,3,5,1,100,0
326,1,100,3,2,1,100,0
326,2,100,3,3,1,100,0
326,3,100,3,1,1,100,0
326,4,100,3,1,1,100,0
327,0,100,3,6,1,100,0
327,1,100,3,1,1,100,0
327,2,100,3,2,1,100,0
327,3,100,3,2,1,100,0
327,4,100,3,1,1,100,0
328,0,100,3,6,1,100,0
328,1,100,3,1,1,100,0
328,2,100,3,1,1,100,0
328,3,100,3,1,1,100,0
328,4,100,3,1,1,100,0
329,0,100,3,5,2,100,0
329,1,100,3,1,2,100,0
329,2,100,3,2,2,100,0
329,3,100,3,3,2,100,0
329,4,100,3,2,2,100,0
330,0,100,3,6,2,100,0
330,1,100,3,4,2,100,0
330,2,100,3,1,2,100,0
330,3,100,3,1,2,100,0
330,4,100,3,1,2,100,0
331,0,100,3,6,1,100,0
331,1,100,3,1,1,100,0
331,2,100,3,3,1,100,0
331,3,100,3,1,1,100,0
331,4,100,3,2,1,100,0
332,0,100,3,6,1,100,0
332,1,100,3,1,1,100,0
332,2,100,3,1,1,100,0
332,3,100,3,1,1,100,0
332,4,100,3,1,1,100,0
333,0,100,3,6,1,100,0
333,1,100,3,1,1,100,0
333,2,100,3,1,1,100,0
333,3,100,3,1,1,100,0
333,4,100,3,1,1,100,0
334,0,100,3,6,1,100,0
334,1,100,3,1,1,100,0
334,2,100,3,2,1,100,0
334,3,100,3,2,1,100,0
334,4,100,3,1,1,100,0
335,0,100,3,5,2,100,0
335,1,100,3,1,2,100,0
335,2,100,3,1,2,100,0
335,3,100,3,1,2,100,0
335,4,100,3,1,2,100,0
336,0,100,3,6,1,100,0
336,1,100,3,1,1,100,0
336,2,100,3,1,1,100,0
336,3,100,3,1,1,100,0
336,4,100,3,1,1,100,0
337,0,100,3,5,2,100,0
337,1,100,3,1,2,100,0
337,2,100,3,1,2,100,0
337,3,100,3,2,2,100,0
337,4,100,3,1,2,100,0
338,0,100,3,6,1,100,0
338,1,100,3,1,1,100,0
338,2,100,3,1,1,100,0
338,3,100,3,2,1,100,0
338,4,100,3,1,1,100,0
339,0,100,3,5,1,100,0
339,1,100,3,1,1,100,0
339,2,100,3,1,1,100,0
339,3,100,3,1,1,100,0
339,4,100,3,2,1,100,0
340,0,100,3,5,2,100,0
340,1,100,3,1,2,100,0
340,2,100,3,1,2,100,0
340,3,100,3,1,2,100,0
340,4,100,3,1,2,100,0
341,0,100,3,7,1,100,0
341,1,100,3,1,1,100,0
341,2,100,3,1,1,100,0
341,3,100,3,2,1,100,0
341,4,100,3,1,1,100,0
342,0,100,3,4,2,100,0
342,1,100,3,1,2,100,0
342,2,100,3,1,2,100,0
342,3,100,3,1,2,100,0
342,4,100,3,2,2,100,0
343,0,100,3,6,1,100,0
343,1,100,3,1,1,100,0
343,2,100,3,1,1,100,0
343,3,100,3,1,1,100,0
343,4,100,3,1,1,100,0
344,0,100,3,6,2,100,0
344,1,100,3,1,2,100,0
344,2,100,3,1,2,100,0
344,3,100,3,1,2,100,0
344,4,100,3,1,2,100,0
345,0,100,3,5,1,100,0
345,1,100,3,2,1,100,0
345,2,100,3,1,1,100,0
345,3,100,3,1,1,100,0
345,4,100,3,1,1,100,0
346,0,100,3,5,1,100,0
346,1,100,3,1,1,100,0
