graphid,repeatid,vertices, edges, ticks, num-messages-sent,num-bits-sent,num-broadcasts-sent
1448,3,10000,7,93,119469,119469,8889
1448,4,10000,7,90,121263,121263,9056
1449,0,10000,7,114,119652,119652,8916
1449,1,10000,7,132,119861,119861,8906
1449,2,10000,7,60,121961,121961,9115
1449,3,10000,7,78,122131,122131,9141
1449,4,10000,7,102,122307,122307,9129
1450,0,10000,7,96,119157,119157,8886
1450,1,10000,7,75,119353,119353,8920
1450,2,10000,7,90,120042,120042,8977
1450,3,10000,7,102,121094,121094,9059
1450,4,10000,7,90,119564,119564,8905
1451,0,10000,7,150,119546,119546,8900
1451,1,10000,7,84,119084,119084,8931
1451,2,10000,7,66,120270,120270,8942
1451,3,10000,7,66,121031,121031,9078
1451,4,10000,7,153,119499,119499,8954
1452,0,10000,7,135,119494,119494,8982
1452,1,10000,7,87,118311,118311,8795
1452,2,10000,7,87,121833,121833,9070
1452,3,10000,7,78,120946,120946,9026
1452,4,10000,7,84,119583,119583,8950
1453,0,10000,7,78,122410,122410,9145
1453,1,10000,7,93,119700,119700,8981
1453,2,10000,7,90,118029,118029,8859
1453,3,10000,7,75,118941,118941,8907
1453,4,10000,7,63,120251,120251,8996
1454,0,10000,7,63,118939,118939,8860
1454,1,10000,7,135,120579,120579,9003
1454,2,10000,7,114,119248,119248,8927
1454,3,10000,7,99,120575,120575,9002
1454,4,10000,7,69,121475,121475,9039
1455,0,10000,7,75,119675,119675,8979
1455,1,10000,7,66,120678,120678,9014
1455,2,10000,7,78,118963,118963,8900
1455,3,10000,7,102,119478,119478,8928
1455,4,10000,7,69,121936,121936,9083
1456,0,10000,7,99,120550,120550,8964
1456,1,10000,7,87,119098,119098,8893
1456,2,10000,7,72,118447,118447,8825
1456,3,10000,7,93,120300,120300,8982
1456,4,10000,7,72,120247,120247,9024
1457,0,10000,7,54,118336,118336,8837
1457,1,10000,7,96,118834,118834,8926
1457,2,10000,7,117,118091,118091,8843
1457,3,10000,7,75,119194,119194,8921
1457,4,10000,7,150,119778,119778,8951
1458,0,10000,7,81,118989,118989,8896
1458,1,10000,7,84,118507,118507,8825
1458,2,10000,7,114,120158,120158,8994
1458,3,10000,7,81,120757,120757,9034
1458,4,10000,7,78,120357,120357,9011
1459,0,10000,7,102,121922,121922,9130
1459,1,10000,7,63,120553,120553,8999
1459,2,10000,7,78,119860,119860,8930
1459,3,10000,7,84,121349,121349,9047
1459,4,10000,7,66,121548,121548,9036
1460,0,10000,7,120,118225,118225,8822
1460,1,10000,7,174,119305,119305,8900
1460,2,10000,7,81,119369,119369,8923
1460,3,10000,7,108,120119,120119,8973
1460,4,10000,7,63,119583,119583,8920
1461,0,10000,7,75,118591,118591,8846
1461,1,10000,7,102,119041,119041,8855
1461,2,10000,7,159,122266,122266,9101
1461,3,10000,7,69,119715,119715,8970
1461,4,10000,7,159,118108,118108,8818
1462,0,10000,7,102,120685,120685,8989
1462,1,10000,7,108,123530,123530,9206
1462,2,10000,7,66,120302,120302,8949
1462,3,10000,7,87,118984,118984,8922
1462,4,10000,7,81,117318,117318,8814
1463,0,10000,7,63,119836,119836,8949
1463,1,10000,7,81,120378,120378,9030
1463,2,10000,7,63,120899,120899,9024
1463,3,10000,7,81,120392,120392,9018
1463,4,10000,7,69,119974,119974,8938
1464,0,10000,7,78,122219,122219,9121
1464,1,10000,7,72,118886,118886,8876
1464,2,10000,7,84,120453,120453,8982
1464,3,10000,7,75,119560,119560,8920
1464,4,10000,7,135,122136,122136,9100
1465,0,10000,7,162,118133,118133,8825
1465,1,10000,7,69,118937,118937,8861
1465,2,10000,7,93,118268,118268,8813
1465,3,10000,7,138,119768,119768,8991
1465,4,10000,7,108,117950,117950,8822
1466,0,10000,7,90,122206,122206,9100
1466,1,10000,7,132,121995,121995,9087
1466,2,10000,7,75,119766,119766,8954
1466,3,10000,7,69,118585,118585,8881
1466,4,10000,7,135,119279,119279,8928
1467,0,10000,7,96,119943,119943,8966
1467,1,10000,7,93,119849,119849,8960
1467,2,10000,7,120,119204,119204,8906
1467,3,10000,7,117,119365,119365,8922
1467,4,10000,7,126,120588,120588,9006
1468,0,10000,7,129,120141,120141,8991
1468,1,10000,7,153,118099,118099,8840
1468,2,10000,7,204,119784,119784,8985
1468,3,10000,7,102,120316,120316,9008
1468,4,10000,7,96,120647,120647,9012
1469,0,10000,7,81,118566,118566,8856
1469,1,10000,7,96,120193,120193,8978
1469,2,10000,7,93,121317,121317,9092
1469,3,10000,7,99,120367,120367,8981
1469,4,10000,7,66,119684,119684,9010
1470,0,10000,7,78,121224,121224,9031
1470,1,10000,7,123,119732,119732,8923
1470,2,10000,7,84,120560,120560,8978
1470,3,10000,7,69,122059,122059,9081
1470,4,10000,7,57,118804,118804,8862
1471,0,10000,7,72,119483,119483,8900
1471,1,10000,7,126,120897,120897,9022
1471,2,10000,7,96,120714,120714,9015
1471,3,10000,7,99,118276,118276,8827
1471,4,10000,7,90,119901,119901,8982
1472,0,10000,7,63,120102,120102,8976
1472,1,10000,7,78,119954,119954,8939
1472,2,10000,7,69,120736,120736,9009
1472,3,10000,7,78,119999,119999,8987
1472,4,10000,7,114,121436,121436,9078
1473,0,10000,7,69,119437,119437,8933
1473,1,10000,7,111,120406,120406,9007
1473,2,10000,7,78,119332,119332,8959
1473,3,10000,7,75,121896,121896,9119
1473,4,10000,7,96,118502,118502,8898
1474,0,10000,7,150,121891,121891,9109
1474,1,10000,7,96,121099,121099,9035
1474,2,10000,7,81,120223,120223,8955
1474,3,10000,7,78,119008,119008,8944
1474,4,10000,7,123,118654,118654,8860
1475,0,10000,7,78,120038,120038,8973
1475,1,10000,7,72,119465,119465,8920
1475,2,10000,7,81,119577,119577,8949
1475,3,10000,7,81,121015,121015,9030
1475,4,10000,7,102,121270,121270,9058
1476,0,10000,7,81,122408,122408,9127
1476,1,10000,7,84,120927,120927,9007
1476,2,10000,7,84,119703,119703,8953
1476,3,10000,7,129,119708,119708,8923
1476,4,10000,7,105,119249,119249,8887
1477,0,10000,7,78,119984,119984,8953
1477,1,10000,7,78,120070,120070,8975
1477,2,10000,7,84,119727,119727,8950
1477,3,10000,7,69,120207,120207,8972
1477,4,10000,7,129,120060,120060,8962
1478,0,10000,7,72,120819,120819,9064
1478,1,10000,7,84,121301,121301,9053
1478,2,10000,7,108,120373,120373,9015
1478,3,10000,7,150,119550,119550,8924
1478,4,10000,7,111,122165,122165,9146
1479,0,10000,7,129,119277,119277,8908
1479,1,10000,7,99,120166,120166,8944
1479,2,10000,7,159,119677,119677,8928
1479,3,10000,7,120,120787,120787,8964
1479,4,10000,7,99,118686,118686,8825
1480,0,10000,7,90,120211,120211,9004
1480,1,10000,7,123,121741,121741,9021
1480,2,10000,7,63,120280,120280,8976
1480,3,10000,7,78,118615,118615,8876
1480,4,10000,7,66,118471,118471,8870
1481,0,10000,7,78,122483,122483,9128
1481,1,10000,7,114,120001,120001,8936
1481,2,10000,7,66,120520,120520,8987
1481,3,10000,7,75,119555,119555,8956
1481,4,10000,7,78,118449,118449,8846
1482,0,10000,7,60,120297,120297,8962
1482,1,10000,7,66,118002,118002,8812
1482,2,10000,7,72,121611,121611,9096
1482,3,10000,7,84,122652,122652,9133
1482,4,10000,7,177,120153,120153,9015
1483,0,10000,7,60,118683,118683,8844
1483,1,10000,7,87,122288,122288,9122
1483,2,10000,7,105,120821,120821,9024
1483,3,10000,7,84,120437,120437,8976
1483,4,10000,7,81,119543,119543,8935
1484,0,10000,7,63,119889,119889,8952
1484,1,10000,7,87,117287,117287,8803
1484,2,10000,7,63,119888,119888,8978
1484,3,10000,7,78,122046,122046,9123
1484,4,10000,7,84,121068,121068,9055
1485,0,10000,7,81,120719,120719,9040
1485,1,10000,7,102,121127,121127,9023
1485,2,10000,7,72,120782,120782,8988
1485,3,10000,7,165,119714,119714,8996
1485,4,10000,7,144,120877,120877,9012
1486,0,10000,7,93,121713,121713,9077
1486,1,10000,7,96,120754,120754,9015
1486,2,10000,7,60,119268,119268,8908
1486,3,10000,7,84,120219,120219,8972
1486,4,10000,7,78,120089,120089,8964
1487,0,10000,7,84,120714,120714,9030
1487,1,10000,7,99,118571,118571,8881
1487,2,10000,7,69,118354,118354,8866
1487,3,10000,7,162,122359,122359,9121
1487,4,10000,7,168,120584,120584,9017
1488,0,10000,7,72,119587,119587,8954
1488,1,10000,7,102,120195,120195,8989
1488,2,10000,7,102,119823,119823,8947
1488,3,10000,7,72,119512,119512,8912
1488,4,10000,7,126,118764,118764,8891
1489,0,10000,7,75,120533,120533,9026
1489,1,10000,7,126,117855,117855,8792
1489,2,10000,7,96,120613,120613,8992
1489,3,10000,7,123,117875,117875,8791
1489,4,10000,7,99,120716,120716,9073
1490,0,10000,7,78,120917,120917,9047
1490,1,10000,7,96,118994,118994,8860
1490,2,10000,7,90,122356,122356,9189
1490,3,10000,7,111,121223,121223,9073
1490,4,10000,7,84,120961,120961,9088
1491,0,10000,7,78,118868,118868,8897
1491,1,10000,7,132,119129,119129,8899
1491,2,10000,7,135,120533,120533,9001
1491,3,10000,7,123,120892,120892,9016
1491,4,10000,7,141,120785,120785,9015
1492,0,10000,7,60,120581,120581,8958
1492,1,10000,7,117,118594,118594,8892
1492,2,10000,7,69,120843,120843,9006
1492,3,10000,7,66,119514,119514,8956
1492,4,10000,7,96,121295,121295,9020
1493,0,10000,7,123,120664,120664,9039
1493,1,10000,7,111,117885,117885,8791
1493,2,10000,7,72,119868,119868,8977
1493,3,10000,7,75,119161,119161,8940
1493,4,10000,7,75,120115,120115,8998
1494,0,10000,7,147,122637,122637,9157
1494,1,10000,7,69,119452,119452,8929
1494,2,10000,7,66,119188,119188,8916
1494,3,10000,7,75,120554,120554,8998
1494,4,10000,7,66,120158,120158,9030
1495,0,10000,7,141,120349,120349,8997
1495,1,10000,7,57,119001,119001,8910
1495,2,10000,7,105,120261,120261,8974
1495,3,10000,7,150,118926,118926,8919
1495,4,10000,7,108,122040,122040,9112
1496,0,10000,7,144,119287,119287,8904
1496,1,10000,7,84,121579,121579,9073
1496,2,10000,7,81,121125,121125,9018
1496,3,10000,7,78,120846,120846,8994
1496,4,10000,7,156,118822,118822,8873
1497,0,10000,7,81,119762,119762,8971
1497,1,10000,7,54,119530,119530,8939
1497,2,10000,7,69,122333,122333,9145
1497,3,10000,7,63,120447,120447,9024
1497,4,10000,7,60,120451,120451,8993
1498,0,10000,7,90,117888,117888,8842
1498,1,10000,7,63,121807,121807,9076
1498,2,10000,7,87,119720,119720,8932
1498,3,10000,7,75,120122,120122,8935
1498,4,10000,7,63,119678,119678,8955
1499,0,10000,7,93,121023,121023,9047
1499,1,10000,7,75,120982,120982,9057
1499,2,10000,7,84,119997,119997,8988
1499,3,10000,7,75,120015,120015,8963
1499,4,10000,7,78,119715,119715,8971
1500,0,10000,7,123,120891,120891,9024
1500,1,10000,7,93,119840,119840,8928
1500,2,10000,7,72,120634,120634,9004
1500,3,10000,7,72,119489,119489,8926
1500,4,10000,7,90,120674,120674,9032
1501,0,10000,7,126,121137,121137,9053
1501,1,10000,7,90,118918,118918,8892
1501,2,10000,7,129,120872,120872,8970
1501,3,10000,7,87,121078,121078,9056
1501,4,10000,7,57,121440,121440,9070
1502,0,10000,7,102,121137,121137,9065
1502,1,10000,7,72,120401,120401,8949
1502,2,10000,7,87,119520,119520,8924
1502,3,10000,7,81,119097,119097,8937
1502,4,10000,7,72,118707,118707,8872
1503,0,10000,7,84,120313,120313,8969
1503,1,10000,7,120,119115,119115,8884
1503,2,10000,7,159,119932,119932,8939
1503,3,10000,7,84,118720,118720,8891
1503,4,10000,7,75,118955,118955,8877
1504,0,10000,7,84,121912,121912,9096
1504,1,10000,7,117,119122,119122,8927
1504,2,10000,7,87,120288,120288,9026
1504,3,10000,7,105,119467,119467,8926
1504,4,10000,7,99,120365,120365,8990
1505,0,10000,7,105,122186,122186,9116
1505,1,10000,7,93,120215,120215,8991
1505,2,10000,7,81,119601,119601,8931
1505,3,10000,7,99,118376,118376,8857
1505,4,10000,7,66,119913,119913,8959
1506,0,10000,7,69,118140,118140,8806
1506,1,10000,7,81,121795,121795,9039
1506,2,10000,7,69,118556,118556,8845
1506,3,10000,7,75,119419,119419,8929
1506,4,10000,7,144,120312,120312,8975
1507,0,10000,7,102,119489,119489,8922
1507,1,10000,7,84,117412,117412,8776
1507,2,10000,7,78,123488,123488,9186
1507,3,10000,7,63,119595,119595,8879
1507,4,10000,7,84,121340,121340,9083
1508,0,10000,7,132,121605,121605,9070
1508,1,10000,7,84,119968,119968,8952
1508,2,10000,7,114,118435,118435,8866
1508,3,10000,7,84,121882,121882,9055
1508,4,10000,7,153,119398,119398,8949
1509,0,10000,7,81,120082,120082,8985
1509,1,10000,7,78,120792,120792,9019
1509,2,10000,7,93,119217,119217,8887
1509,3,10000,7,96,120027,120027,8994
1509,4,10000,7,126,119531,119531,8930
1510,0,10000,7,69,119315,119315,8905
1510,1,10000,7,90,121547,121547,9063
1510,2,10000,7,99,119385,119385,8930
1510,3,10000,7,84,120816,120816,8996
1510,4,10000,7,123,120262,120262,8978
1511,0,10000,7,45,122202,122202,9064
1511,1,10000,7,108,119823,119823,8972
1511,2,10000,7,93,121417,121417,9039
1511,3,10000,7,75,120291,120291,8996
1511,4,10000,7,84,118949,118949,8898
1512,0,10000,7,75,118774,118774,8902
1512,1,10000,7,75,119357,119357,8912
1512,2,10000,7,69,119438,119438,8905
1512,3,10000,7,90,118414,118414,8827
1512,4,10000,7,114,120929,120929,9048
1513,0,10000,7,78,119817,119817,8940
1513,1,10000,7,81,120189,120189,9002
1513,2,10000,7,99,120590,120590,9039
1513,3,10000,7,111,119969,119969,8948
1513,4,10000,7,105,117986,117986,8853
1514,0,10000,7,69,119907,119907,8990
1514,1,10000,7,99,118588,118588,8848
1514,2,10000,7,93,121091,121091,9034
1514,3,10000,7,99,118505,118505,8864
1514,4,10000,7,129,119808,119808,8964
1515,0,10000,7,117,120764,120764,9032
1515,1,10000,7,75,119516,119516,8915
1515,2,10000,7,72,119971,119971,8951
1515,3,10000,7,129,121583,121583,9048
1515,4,10000,7,81,118289,118289,8856
1516,0,10000,7,78,118526,118526,8834
1516,1,10000,7,165,119535,119535,8953
1516,2,10000,7,117,121339,121339,9097
1516,3,10000,7,81,120319,120319,8965
1516,4,10000,7,75,118865,118865,8893
1517,0,10000,7,132,120678,120678,9002
1517,1,10000,7,111,119450,119450,8938
1517,2,10000,7,72,120231,120231,8948
1517,3,10000,7,111,121277,121277,9098
1517,4,10000,7,93,118776,118776,8866
1518,0,10000,7,63,121567,121567,9094
1518,1,10000,7,69,118868,118868,8917
1518,2,10000,7,81,119494,119494,8899
1518,3,10000,7,81,119218,119218,8915
1518,4,10000,7,105,120921,120921,9044
1519,0,10000,7,105,121037,121037,8981
1519,1,10000,7,141,119777,119777,8941
1519,2,10000,7,102,118849,118849,8924
1519,3,10000,7,111,119585,119585,8936
1519,4,10000,7,99,120133,120133,8954
1520,0,10000,7,78,121139,121139,9081
1520,1,10000,7,129,119280,119280,8969
1520,2,10000,7,84,119504,119504,8939
1520,3,10000,7,87,119500,119500,8914
1520,4,10000,7,66,121371,121371,9054
1521,0,10000,7,75,122221,122221,9094
1521,1,10000,7,84,118543,118543,8846
1521,2,10000,7,87,118896,118896,8875
1521,3,10000,7,144,121218,121218,9050
1521,4,10000,7,78,119521,119521,8948
1522,0,10000,7,81,119745,119745,8938
1522,1,10000,7,96,122100,122100,9110
1522,2,10000,7,75,119015,119015,8880
1522,3,10000,7,81,119780,119780,8941
1522,4,10000,7,75,118574,118574,8867
1523,0,10000,7,57,120754,120754,9007
1523,1,10000,7,102,119504,119504,8928
1523,2,10000,7,90,120098,120098,8959
1523,3,10000,7,102,119508,119508,8942
1523,4,10000,7,96,119192,119192,8910
1524,0,10000,7,75,120399,120399,9031
1524,1,10000,7,156,120761,120761,9008
1524,2,10000,7,60,118983,118983,8876
1524,3,10000,7,72,120268,120268,8972
1524,4,10000,7,123,119898,119898,8934
1525,0,10000,7,84,118686,118686,8864
1525,1,10000,7,84,120869,120869,9045
1525,2,10000,7,54,119063,119063,8837
1525,3,10000,7,81,120046,120046,8960
1525,4,10000,7,90,120670,120670,9013
1526,0,10000,7,84,120116,120116,8994
1526,1,10000,7,93,120045,120045,8941
1526,2,10000,7,87,121004,121004,9051
1526,3,10000,7,99,118285,118285,8827
1526,4,10000,7,96,120597,120597,8984
1527,0,10000,7,60,118617,118617,8886
1527,1,10000,7,69,122198,122198,9105
1527,2,10000,7,63,119865,119865,8957
1527,3,10000,7,72,119890,119890,8996
1527,4,10000,7,69,120001,120001,8992
1528,0,10000,7,87,119375,119375,8927
1528,1,10000,7,105,120352,120352,8996
1528,2,10000,7,69,120859,120859,9006
1528,3,10000,7,72,121219,121219,9082
1528,4,10000,7,81,119090,119090,8879
1529,0,10000,7,150,122814,122814,9092
1529,1,10000,7,63,118512,118512,8829
1529,2,10000,7,63,120246,120246,9019
1529,3,10000,7,57,118775,118775,8836
1529,4,10000,7,69,122032,122032,9109
1530,0,10000,7,81,120888,120888,8949
1530,1,10000,7,81,120056,120056,8928
1530,2,10000,7,93,120242,120242,8976
1530,3,10000,7,117,119805,119805,8888
1530,4,10000,7,81,119451,119451,8931
1531,0,10000,7,123,119322,119322,8894
1531,1,10000,7,96,118220,118220,8864
1531,2,10000,7,84,120090,120090,8972
1531,3,10000,7,63,120404,120404,9030
1531,4,10000,7,63,120125,120125,8918
1532,0,10000,7,78,119109,119109,8850
1532,1,10000,7,138,119386,119386,8907
1532,2,10000,7,69,118229,118229,8823
1532,3,10000,7,117,117368,117368,8807
1532,4,10000,7,72,120999,120999,8994
1533,0,10000,7,84,119505,119505,8955
1533,1,10000,7,66,120013,120013,8944
1533,2,10000,7,111,120034,120034,8927
1533,3,10000,7,105,121132,121132,9040
1533,4,10000,7,117,119784,119784,8922
1534,0,10000,7,120,119517,119517,8894
1534,1,10000,7,78,120420,120420,8930
1534,2,10000,7,84,119833,119833,8942
1534,3,10000,7,99,118304,118304,8814
1534,4,10000,7,69,120446,120446,9016
1535,0,10000,7,114,121085,121085,9002
1535,1,10000,7,96,118805,118805,8876
1535,2,10000,7,84,120739,120739,8993
1535,3,10000,7,84,118748,118748,8921
1535,4,10000,7,96,118721,118721,8907
1536,0,10000,7,84,121206,121206,9026
1536,1,10000,7,84,119905,119905,8959
1536,2,10000,7,81,119783,119783,8944
1536,3,10000,7,75,120288,120288,9018
1536,4,10000,7,132,119455,119455,8910
1537,0,10000,7,99,120610,120610,9019
1537,1,10000,7,129,120893,120893,9038
1537,2,10000,7,69,120382,120382,8997
1537,3,10000,7,93,120736,120736,9026
1537,4,10000,7,75,118445,118445,8860
1538,0,10000,7,66,117818,117818,8811
1538,1,10000,7,57,117863,117863,8808
1538,2,10000,7,75,119871,119871,8948
1538,3,10000,7,96,121729,121729,9081
1538,4,10000,7,60,119374,119374,8934
1539,0,10000,7,93,119197,119197,8869
1539,1,10000,7,78,120320,120320,9014
1539,2,10000,7,72,119405,119405,8921
1539,3,10000,7,69,117733,117733,8817
1539,4,10000,7,81,120893,120893,8987
1540,0,10000,7,141,121039,121039,9028
1540,1,10000,7,78,119222,119222,8892
1540,2,10000,7,108,120356,120356,8975
1540,3,10000,7,90,118686,118686,8866
1540,4,10000,7,93,119244,119244,8886
1541,0,10000,7,66,118292,118292,8867
1541,1,10000,7,93,118076,118076,8831
1541,2,10000,7,99,121084,121084,9019
1541,3,10000,7,78,119881,119881,8962
1541,4,10000,7,87,120356,120356,8973
1542,0,10000,7,87,120399,120399,8939
1542,1,10000,7,78,121675,121675,9088
1542,2,10000,7,87,120358,120358,8999
1542,3,10000,7,84,119060,119060,8865
1542,4,10000,7,81,118421,118421,8848
1543,0,10000,7,69,120728,120728,8988
1543,1,10000,7,129,120327,120327,8980
1543,2,10000,7,78,120989,120989,9020
1543,3,10000,7,69,122927,122927,9151
1543,4,10000,7,78,117645,117645,8799
1544,0,10000,7,75,119570,119570,8944
1544,1,10000,7,96,122177,122177,9107
1544,2,10000,7,102,122430,122430,9145
1544,3,10000,7,183,120823,120823,8992
1544,4,10000,7,69,119974,119974,8987
1545,0,10000,7,90,120532,120532,8993
1545,1,10000,7,102,120709,120709,9005
1545,2,10000,7,93,120608,120608,8994
1545,3,10000,7,93,119427,119427,8916
1545,4,10000,7,87,122420,122420,9196
1546,0,10000,7,90,121999,121999,9107
1546,1,10000,7,87,118499,118499,8856
1546,2,10000,7,75,120095,120095,8993
1546,3,10000,7,108,119824,119824,8985
1546,4,10000,7,84,119657,119657,8924
1547,0,10000,7,102,121039,121039,9015
1547,1,10000,7,141,120458,120458,9023
1547,2,10000,7,69,119351,119351,8914
1547,3,10000,7,96,119282,119282,8924
1547,4,10000,7,81,118781,118781,8890
1548,0,10000,7,114,118974,118974,8907
1548,1,10000,7,69,120416,120416,9013
1548,2,10000,7,135,118410,118410,8834
1548,3,10000,7,108,121346,121346,9029
1548,4,10000,7,117,118273,118273,8893
1549,0,10000,7,78,120542,120542,8957
1549,1,10000,7,99,119467,119467,8905
1549,2,10000,7,84,120205,120205,8958
1549,3,10000,7,90,120074,120074,8982
1549,4,10000,7,90,119378,119378,8909
1550,0,10000,7,87,120952,120952,9041
1550,1,10000,7,132,120700,120700,9076
1550,2,10000,7,111,119701,119701,8937
1550,3,10000,7,99,119060,119060,8895
1550,4,10000,7,99,120570,120570,9019
1551,0,10000,7,135,119954,119954,9023
1551,1,10000,7,66,117961,117961,8830
1551,2,10000,7,117,120158,120158,8975
1551,3,10000,7,69,120926,120926,9031
1551,4,10000,7,63,120000,120000,8986
1552,0,10000,7,114,119390,119390,8864
1552,1,10000,7,126,118477,118477,8845
1552,2,10000,7,75,121890,121890,9089
1552,3,10000,7,75,119408,119408,8905
1552,4,10000,7,78,121396,121396,9065
1553,0,10000,7,117,121588,121588,9086
1553,1,10000,7,93,120837,120837,9022
1553,2,10000,7,60,118796,118796,8914
1553,3,10000,7,66,120288,120288,8993
1553,4,10000,7,126,120010,120010,8956
1554,0,10000,7,81,118665,118665,8858
1554,1,10000,7,63,119852,119852,8934
1554,2,10000,7,99,121107,121107,9025
1554,3,10000,7,99,120348,120348,8988
1554,4,10000,7,108,120627,120627,9041
1555,0,10000,7,75,119251,119251,8923
1555,1,10000,7,75,121512,121512,9043
1555,2,10000,7,102,120992,120992,9015
1555,3,10000,7,108,118509,118509,8855
1555,4,10000,7,75,120219,120219,8965
1556,0,10000,7,102,122249,122249,9144
1556,1,10000,7,96,119247,119247,8903
1556,2,10000,7,90,119265,119265,8909
1556,3,10000,7,78,119760,119760,8948
1556,4,10000,7,150,120653,120653,8996
1557,0,10000,7,102,119553,119553,8934
1557,1,10000,7,150,119375,119375,8901
1557,2,10000,7,150,120655,120655,9005
1557,3,10000,7,78,121442,121442,9067
1557,4,10000,7,114,119198,119198,8911
1558,0,10000,7,81,122453,122453,9096
1558,1,10000,7,84,119907,119907,8913
1558,2,10000,7,96,119302,119302,8898
1558,3,10000,7,126,118128,118128,8823
1558,4,10000,7,87,119417,119417,8911
1559,0,10000,7,72,118122,118122,8808
1559,1,10000,7,72,118858,118858,8869
1559,2,10000,7,186,118445,118445,8861
1559,3,10000,7,123,118769,118769,8853
1559,4,10000,7,66,118346,118346,8840
1560,0,10000,7,114,120415,120415,8955
1560,1,10000,7,81,118609,118609,8864
1560,2,10000,7,198,121185,121185,9050
1560,3,10000,7,75,122543,122543,9178
1560,4,10000,7,135,120840,120840,9027
1561,0,10000,7,90,117797,117797,8804
1561,1,10000,7,87,120372,120372,9041
1561,2,10000,7,84,120922,120922,9062
1561,3,10000,7,66,119825,119825,8984
1561,4,10000,7,75,119497,119497,8913
1562,0,10000,7,102,120540,120540,8997
1562,1,10000,7,78,122731,122731,9145
1562,2,10000,7,78,118952,118952,8901
1562,3,10000,7,93,119292,119292,8907
1562,4,10000,7,126,118904,118904,8861
1563,0,10000,7,69,120543,120543,9034
1563,1,10000,7,117,118239,118239,8866
1563,2,10000,7,93,122136,122136,9102
1563,3,10000,7,93,121118,121118,9000
1563,4,10000,7,78,120476,120476,9036
1564,0,10000,7,78,121153,121153,9048
1564,1,10000,7,114,118104,118104,8859
1564,2,10000,7,69,120085,120085,8942
1564,3,10000,7,72,120379,120379,8996
1564,4,10000,7,132,118834,118834,8911
1565,0,10000,7,93,119341,119341,8929
1565,1,10000,7,99,120091,120091,8968
1565,2,10000,7,96,119687,119687,8957
1565,3,10000,7,102,118560,118560,8869
1565,4,10000,7,93,119937,119937,8955
1566,0,10000,7,105,119022,119022,8875
1566,1,10000,7,177,118673,118673,8841
1566,2,10000,7,75,121114,121114,9038
1566,3,10000,7,105,117382,117382,8780
1566,4,10000,7,93,117038,117038,8792
1567,0,10000,7,93,122602,122602,9174
1567,1,10000,7,111,119948,119948,8926
1567,2,10000,7,96,119752,119752,8931
1567,3,10000,7,93,120537,120537,9005
1567,4,10000,7,90,121305,121305,9084
1568,0,10000,7,75,120180,120180,8935
1568,1,10000,7,69,119115,119115,8891
1568,2,10000,7,93,119091,119091,8861
1568,3,10000,7,123,121389,121389,9072
1568,4,10000,7,102,116980,116980,8752
1569,0,10000,7,156,119860,119860,8956
1569,1,10000,7,105,119643,119643,8937
1569,2,10000,7,120,118590,118590,8818
1569,3,10000,7,57,119810,119810,8930
1569,4,10000,7,66,119775,119775,8913
1570,0,10000,7,69,120189,120189,8951
1570,1,10000,7,78,119730,119730,8923
1570,2,10000,7,102,121628,121628,9070
1570,3,10000,7,90,121953,121953,9060
1570,4,10000,7,102,118330,118330,8839
1571,0,10000,7,78,116695,116695,8735
1571,1,10000,7,81,120456,120456,8993
1571,2,10000,7,84,120162,120162,8980
1571,3,10000,7,87,117881,117881,8803
1571,4,10000,7,69,120955,120955,9043
1572,0,10000,7,75,122146,122146,9152
1572,1,10000,7,90,120808,120808,9013
1572,2,10000,7,102,120265,120265,9001
1572,3,10000,7,102,120242,120242,8987
1572,4,10000,7,60,119021,119021,8918
1573,0,10000,7,120,120973,120973,9021
1573,1,10000,7,90,118475,118475,8842
1573,2,10000,7,114,117601,117601,8779
1573,3,10000,7,81,120086,120086,8949
1573,4,10000,7,99,119876,119876,8986
1574,0,10000,7,102,120408,120408,8974
1574,1,10000,7,81,121119,121119,9061
1574,2,10000,7,69,119614,119614,8939
1574,3,10000,7,81,121033,121033,9071
1574,4,10000,7,99,118307,118307,8831
1575,0,10000,7,87,120319,120319,8965
1575,1,10000,7,93,119611,119611,8925
1575,2,10000,7,108,119996,119996,8972
1575,3,10000,7,63,119858,119858,8956
1575,4,10000,7,69,118190,118190,8854
1576,0,10000,7,90,119908,119908,8964
1576,1,10000,7,183,121220,121220,9063
1576,2,10000,7,138,118520,118520,8846
1576,3,10000,7,66,122063,122063,9086
1576,4,10000,7,72,118735,118735,8902
1577,0,10000,7,96,119365,119365,8934
1577,1,10000,7,81,118477,118477,8839
1577,2,10000,7,117,118226,118226,8796
1577,3,10000,7,66,120691,120691,9025
1577,4,10000,7,102,117745,117745,8819
1578,0,10000,7,108,122284,122284,9118
1578,1,10000,7,90,119794,119794,8902
1578,2,10000,7,63,120920,120920,8980
1578,3,10000,7,99,120678,120678,8988
1578,4,10000,7,93,119973,119973,8909
1579,0,10000,7,81,119803,119803,8943
1579,1,10000,7,72,121607,121607,9101
1579,2,10000,7,108,121898,121898,9109
1579,3,10000,7,63,119651,119651,8940
1579,4,10000,7,60,119270,119270,8928
1580,0,10000,7,93,120178,120178,8924
1580,1,10000,7,114,121964,121964,9104
1580,2,10000,7,57,120008,120008,8966
1580,3,10000,7,57,119033,119033,8892
1580,4,10000,7,135,119179,119179,8904
1581,0,10000,7,69,121888,121888,9110
1581,1,10000,7,66,119490,119490,8936
